,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
104,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,8-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
105,Passer domesticus,House Sparrow,"MIT Institute of Design, Loni Kalbhor",18.4924,74.0255,5-Mar-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
106,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,13-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
107,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,30-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
108,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,10-Jun-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
109,Passer domesticus,House Sparrow,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,28-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
110,Passer domesticus,House Sparrow,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,28-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
111,Passer domesticus,House Sparrow,"Rutuparna Society, Baner",18.564,73.786,15-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
112,Passer domesticus,House Sparrow,"Sahakar Nagar, Nagpur",21.1443,79.0587,12-May-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
113,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,22-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
114,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,18-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
115,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,18-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
116,Passer domesticus,House Sparrow,atur park,19.051,72.905,15-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
117,Passer domesticus,House Sparrow,"Goregaon (East), Mumbai, Maharashtra, IN",19.1765,72.8763,5-Apr-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
118,Passer domesticus,House Sparrow,Erandwane,18.5055,73.8304,4-Dec-2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
119,Passer domesticus,House Sparrow,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,19-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
120,Passer domesticus,House Sparrow,"Jalicha Dev, Maharashtra, IN (20.536, 75.971)",20.5361,75.9706,15-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
122,Passer domesticus,House Sparrow,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,12-Dec-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
123,Passer domesticus,House Sparrow,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,14-Sep-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
124,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,16-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
125,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,16-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
126,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,16-Jul-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
127,Passer domesticus,House Sparrow,swami samarth Garden,19.0572,72.9237,11-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
128,Passer domesticus,House Sparrow,swami samarth Garden,19.0572,72.9237,11-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
129,Passer domesticus,House Sparrow,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,6-May-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
130,Passer domesticus,House Sparrow,"Amgaon - Salekasa Road, Salekasa, Maharashtra, IN (21.304, 80.494)",21.3044,80.4936,9-Feb-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
131,Passer domesticus,House Sparrow,"Pashan Lake, Pune",18.5318,73.7854,9-Dec-2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
132,Passer domesticus,House Sparrow,"Bhusawal Thermal Power Station (BTPS), Deepnagar",21.0431,75.848,29-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
133,Passer domesticus,House Sparrow,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,27-Oct-2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
134,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
135,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,19-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
136,Passer domesticus,House Sparrow,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
