,Scientific Name,Common Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
475,Lanius schach,Long-tailed Shrike,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,31-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
476,Lanius schach,Long-tailed Shrike,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,31-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
477,Lanius schach,Long-tailed Shrike,Hatnur Dam (IBA)--Khamkhed,21.057,76.0642,31-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
478,Lanius schach,Long-tailed Shrike,Kolshet Creek,19.2452,72.9979,30-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
479,Lanius schach,Long-tailed Shrike,"Bhandup Pumping Station, Mumbai",19.1411,72.961,28-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
480,Lanius schach,Long-tailed Shrike,"Kumbhari, Akola",20.6781,77.0808,22-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
481,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,19-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
482,Lanius schach,Long-tailed Shrike,"Sahyadri School (KFI), Pune",18.9858,73.7707,1-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
483,Lanius schach,Long-tailed Shrike,"Sahyadri School (KFI), Pune",18.9858,73.7707,30-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
484,Lanius schach,Long-tailed Shrike,"Kasarsai Dam, Pune",18.6193,73.6603,14-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
485,Lanius schach,Long-tailed Shrike,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,14-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
486,Lanius schach,Long-tailed Shrike,"13 Tikuji Ni Wadi Road, Thane, Maharashtra, IN (19.237, 72.964)",19.2372,72.9639,14-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
487,Lanius schach,Long-tailed Shrike,Bhayandarpada farmlands,19.2841,72.96,12-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
488,Lanius schach,Long-tailed Shrike,Tapti River--behind BTPS,21.0602,75.8353,11-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
489,Lanius schach,Long-tailed Shrike,"Valley Vista II Bungalow Plot No. 110 Kune Village, Khandala Lon",18.7828,73.3855,26-Oct-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
490,Lanius schach,Long-tailed Shrike,"Nagpur - Mumbai Highway, Bhusawal, Maharashtra, IN (21.037, 75.855)",21.0365,75.8552,2-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
491,Lanius schach,Long-tailed Shrike,"Nagpur - Mumbai Highway, Bhusawal, Maharashtra, IN (21.037, 75.855)",21.0365,75.8552,2-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
492,Lanius schach,Long-tailed Shrike,"Nagpur - Mumbai Highway, Bhusawal, Maharashtra, IN (21.037, 75.855)",21.0365,75.8552,2-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
493,Lanius schach,Long-tailed Shrike,"Nagpur - Mumbai Highway, Bhusawal, Maharashtra, IN (21.037, 75.855)",21.0365,75.8552,2-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
494,Lanius schach,Long-tailed Shrike,"Nagpur - Mumbai Highway, Bhusawal, Maharashtra, IN (21.037, 75.855)",21.0365,75.8552,2-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
