Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,09/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,09/02/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Savanga Lake, Amravati",20.8415,77.9003,10/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Savanga Lake, Amravati",20.8415,77.9003,10/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"TS Chanakya College, Navi Mumbai",19.0188,73.0052,22/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Ajanta-andhari dam,20.5087,75.7633,29/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,17/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Nandur-Madhyameshwar bird sanctuary,20.0069,74.1189,11/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,25/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,25/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,25/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,08/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Ekruk Lake,17.7448,75.9099,27/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Nakane Lake, Dhule",20.886,74.7273,26/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Hatnur Dam (IBA),21.0782,75.957,02/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,pune-solapur highway,17.8274,75.609,30/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sewri Jetty, Mumbai",18.9956,72.8613,24/05/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Ekbhurgi dam, Washim",20.059,77.0939,12/02/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Panje, Uran",18.908,72.9492,03/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,12/03/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sewri Jetty, Mumbai",18.9956,72.8613,08/04/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,18/03/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,18/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,09/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Sonvad Reservoir, Dhule",21.0666,74.8246,02/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Umela swamps, Vasai",19.365,72.8224,25/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bahula Dam, Jalgaon",20.6936,75.3966,18/01/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bena, Near Vasai Beach",19.3469,72.7909,07/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bena, Near Vasai Beach",19.3469,72.7909,07/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Bhigwan -- Kumbhargaon Bird Sanctuary,18.2887,74.776,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Seawoods--Navi Mumbai,19.0101,73.0094,10/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,26/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Bhandup Pumping Station, Mumbai",19.1411,72.961,04/05/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,Ekruk Lake,17.7448,75.9099,25/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
Phoenicopterus roseus,Greater Flamingo,"Padali, Maharashtra, IN (19.04, 75.533)",19.0403,75.5332,27/01/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
