,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
265,266,Halcyon smyrnensis,White-throated Kingfisher,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,06/04/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
266,267,Halcyon smyrnensis,White-throated Kingfisher,Fariyas hotel area,18.7622,73.3898,14/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
267,268,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,27/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
268,269,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,13/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
269,270,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,13/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
270,271,Halcyon smyrnensis,White-throated Kingfisher,"Panje, Uran",18.908,72.9492,12/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
271,272,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,24/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
272,273,Halcyon smyrnensis,White-throated Kingfisher,"Hanumanji Temple  & Darga area ,Unnamed Road, Bhusawal, Maharashtra, IN (21.047, 75.839)",21.0468,75.8391,20/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
273,274,Halcyon smyrnensis,White-throated Kingfisher,"Hanumanji Temple  & Darga area ,Unnamed Road, Bhusawal, Maharashtra, IN (21.047, 75.839)",21.0468,75.8391,20/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
274,275,Halcyon smyrnensis,White-throated Kingfisher,"Lake side, IIT Bombay",19.1251,72.9118,05/05/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
275,276,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,14/04/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
276,277,Halcyon smyrnensis,White-throated Kingfisher,"Gorewada Lake, Nagpur",21.1973,79.0381,09/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
277,278,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,04/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
278,279,Halcyon smyrnensis,White-throated Kingfisher,Kolshet Creek,19.2445,72.9981,22/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
279,280,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
280,281,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,27/11/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
281,282,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,17/08/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
282,283,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake, Jalgaon, Maharashtra, IN (20.984, 75.564)",20.9841,75.5641,06/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
283,284,Halcyon smyrnensis,White-throated Kingfisher,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,09/05/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
284,285,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,23/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
285,286,Halcyon smyrnensis,White-throated Kingfisher,"Nimkhedi Road,Jalgaon",20.9945,76.0622,03/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
286,287,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,22/10/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
287,288,Halcyon smyrnensis,White-throated Kingfisher,"Wadgaon Sheri(18.545, 73.927)",18.5449,73.9268,29/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
288,289,Halcyon smyrnensis,White-throated Kingfisher,"Wadgaon Sheri(18.545, 73.927)",18.5449,73.9268,29/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
289,290,Halcyon smyrnensis,White-throated Kingfisher,"Rajavali Marshes, Vasai",19.3855,72.8508,16/11/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
290,291,Halcyon smyrnensis,White-throated Kingfisher,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,10/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
291,292,Halcyon smyrnensis,White-throated Kingfisher,Bhuigaon Village-- Vasai,19.3851,72.7727,25/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
292,293,Halcyon smyrnensis,White-throated Kingfisher,Bhuigaon Beach Vasai,19.3883,72.7609,01/04/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
293,294,Halcyon smyrnensis,White-throated Kingfisher,"Toranmal Reserve Forest, Nandurbar Dt",21.8744,74.4655,26/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
294,295,Halcyon smyrnensis,White-throated Kingfisher,Sanjay Gandhi NP--Yeoor,19.2412,72.9441,26/08/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
295,296,Halcyon smyrnensis,White-throated Kingfisher,"Shirsoli P.B., Maharashtra, IN (20.932, 75.548)",20.9324,75.5479,22/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
296,297,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
297,298,Halcyon smyrnensis,White-throated Kingfisher,"Shirsoli P.B., Maharashtra, IN (20.932, 75.548)",20.9324,75.5479,22/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
298,299,Halcyon smyrnensis,White-throated Kingfisher,"Shirsoli P.B., Maharashtra, IN (20.933, 75.541)",20.9325,75.5413,22/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
299,300,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,21/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
300,301,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Lalmati, Maharashtra, IN (21.301, 75.984)",21.3014,75.9836,17/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
301,302,Halcyon smyrnensis,White-throated Kingfisher,"Garbaldi dam, Pal, Jalgaon",21.3199,75.9068,17/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
302,303,Halcyon smyrnensis,White-throated Kingfisher,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
303,304,Halcyon smyrnensis,White-throated Kingfisher,"Vaghoda Gaon,Ankleshwar - Burhanpur Highway, Maharashtra, IN (21.186, 75.61)",21.1857,75.6096,18/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
304,305,Halcyon smyrnensis,White-throated Kingfisher,"Meharun  Lake,Jalgaon, Maharashtra, IN (20.982, 75.566)",20.9824,75.5662,18/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
305,306,Halcyon smyrnensis,White-throated Kingfisher,"Bopdeo Ghat, Pune",18.4106,73.904,18/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
306,307,Halcyon smyrnensis,White-throated Kingfisher,"Bopdeo Ghat, Pune",18.4106,73.904,18/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
307,308,Halcyon smyrnensis,White-throated Kingfisher,"Bopdeo Ghat, Pune",18.4106,73.904,18/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
308,309,Halcyon smyrnensis,White-throated Kingfisher,"Ghansoli, Sector 1",19.112000000000002,73.0059,16/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
309,310,Halcyon smyrnensis,White-throated Kingfisher,My Home,17.5377,73.1765,11/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
310,311,Halcyon smyrnensis,White-throated Kingfisher,Sarita ornate,18.4934,73.8333,15/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
311,312,Halcyon smyrnensis,White-throated Kingfisher,"Windmill Lakeside Sunset Point, Paste, Nashik, Maharashtra, IN (19.867, 73.944)",19.8668,73.9437,13/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
312,313,Halcyon smyrnensis,White-throated Kingfisher,"Krupamai Nursery, Maharashtra, IN (20.882, 75.703)",20.8824,75.7025,10/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
313,314,Halcyon smyrnensis,White-throated Kingfisher,"Wagur Dam, Backwater, Hingane,Maharashtra, IN (20.886, 75.716)",20.8858,75.7157,10/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
314,315,Halcyon smyrnensis,White-throated Kingfisher,"Wagur Dam, Backwater, Hingane,Maharashtra, IN (20.886, 75.716)",20.8858,75.7157,10/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
315,316,Halcyon smyrnensis,White-throated Kingfisher,"Tondavar Dam, Maharashtra, IN (20.572, 75.803)",20.5717,75.803,10/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
316,317,Halcyon smyrnensis,White-throated Kingfisher,"Shahapur Lake, Shahapur,Maharashtra State Highway 188, Maharashtra, IN (20.722, 75.803)",20.7219,75.8031,10/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
317,318,Halcyon smyrnensis,White-throated Kingfisher,"Shahapur Lake, Shahapur,Maharashtra State Highway 188, Maharashtra, IN (20.722, 75.803)",20.7219,75.8031,10/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
318,319,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,08/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
319,320,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.572)",21.0234,75.5721,08/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
320,321,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake, Jalgaon, Maharashtra, IN (20.984, 75.564)",20.9841,75.5641,06/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
321,322,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,04/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
322,323,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,04/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
323,324,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,04/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
324,325,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,04/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
325,326,Halcyon smyrnensis,White-throated Kingfisher,"Baner Hill, Pune",18.5495,73.7846,01/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
326,327,Halcyon smyrnensis,White-throated Kingfisher,"Panje, Uran",18.908,72.9492,03/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
327,328,Halcyon smyrnensis,White-throated Kingfisher,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,02/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
328,329,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,30/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
329,330,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,30/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
330,331,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake  Jalgaon, Maharashtra, IN (20.98, 75.565)",20.9798,75.5647,01/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
331,332,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake  Jalgaon, Maharashtra, IN (20.98, 75.565)",20.9798,75.5647,01/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
332,333,Halcyon smyrnensis,White-throated Kingfisher,"Meharun Lake  Jalgaon, Maharashtra, IN (20.98, 75.565)",20.9798,75.5647,01/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
333,334,Halcyon smyrnensis,White-throated Kingfisher,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,01/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
334,335,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,30/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
335,336,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,30/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
336,337,Halcyon smyrnensis,White-throated Kingfisher,"Sector 17, Kharghar",19.0492,73.0846,01/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
337,338,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,29/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
338,339,Halcyon smyrnensis,White-throated Kingfisher,"Meharun  Lake,Jalgaon, Maharashtra, IN (20.982, 75.566)",20.9824,75.5662,27/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
339,340,Halcyon smyrnensis,White-throated Kingfisher,"Meharun  Lake,Jalgaon, Maharashtra, IN (20.982, 75.566)",20.9824,75.5662,27/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
340,341,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,18/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
341,342,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,17/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
342,343,Halcyon smyrnensis,White-throated Kingfisher,Sarola Baddi Pond,19.0924,74.8263,22/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
343,344,Halcyon smyrnensis,White-throated Kingfisher,Dongargan forest,19.2468,74.76100000000001,11/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
344,345,Halcyon smyrnensis,White-throated Kingfisher,"Salim Ali Lake, Aurangabad",19.8987,75.3436,01/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
345,346,Halcyon smyrnensis,White-throated Kingfisher,"Madhai Devi Mandir,Bhadgaon Road, Maharashtra, IN (20.502, 75.095)",20.5024,75.0949,31/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
346,347,Halcyon smyrnensis,White-throated Kingfisher,Nadgaon,18.0408,73.3779,31/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
347,348,Halcyon smyrnensis,White-throated Kingfisher,Lodha Splendora,19.284000000000002,72.9551,30/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
348,349,Halcyon smyrnensis,White-throated Kingfisher,"Wathoda, Near Ubali",21.2798,78.8558,12/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
349,350,Halcyon smyrnensis,White-throated Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,16/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
350,351,Halcyon smyrnensis,White-throated Kingfisher,"Rajapur Road Grassland, Yeola",20.1391,74.5872,24/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
351,352,Halcyon smyrnensis,White-throated Kingfisher,"Pashan Lake, Pune",18.5318,73.7854,06/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
352,353,Halcyon smyrnensis,White-throated Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,19/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
353,354,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,17/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
354,355,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,15/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
355,356,Halcyon smyrnensis,White-throated Kingfisher,"Durga tekdi (Hill), Pune",18.6706,73.7584,29/01/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
356,357,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,12/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
357,358,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,12/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
358,359,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,12/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
359,360,Halcyon smyrnensis,White-throated Kingfisher,Roha- Varse,18.4369,73.1314,10/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
360,361,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,08/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
361,362,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,08/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
362,363,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.03, 75.571)",21.0299,75.5713,08/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
363,364,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
364,365,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
365,366,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
366,367,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
367,368,Halcyon smyrnensis,White-throated Kingfisher,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023000000000003,75.5668,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
368,369,Halcyon smyrnensis,White-throated Kingfisher,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023000000000003,75.5668,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
369,370,Halcyon smyrnensis,White-throated Kingfisher,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,06/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
370,371,Halcyon smyrnensis,White-throated Kingfisher,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023000000000003,75.5668,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
371,372,Halcyon smyrnensis,White-throated Kingfisher,"Kachara Depo Road,Shivaji nagar, Jalgaon, Maharashtra, IN (21.023, 75.567)",21.023000000000003,75.5668,07/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
372,373,Halcyon smyrnensis,White-throated Kingfisher,"Kanalada Road, Jalgaon, Maharashtra, IN (21.021, 75.564)",21.0207,75.5636,05/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
373,374,Halcyon smyrnensis,White-throated Kingfisher,"Solapur, Maharashtra, IN (17.632, 75.916)",17.6319,75.916,02/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
374,375,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,01/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
375,376,Halcyon smyrnensis,White-throated Kingfisher,Home,19.1408,72.8633,01/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
376,377,Halcyon smyrnensis,White-throated Kingfisher,Home,19.1408,72.8633,01/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
377,378,Halcyon smyrnensis,White-throated Kingfisher,Home,19.1408,72.8633,01/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
378,379,Halcyon smyrnensis,White-throated Kingfisher,Suncity,17.6718,75.8882,16/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
379,380,Halcyon smyrnensis,White-throated Kingfisher,Suncity,17.6718,75.8882,16/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
380,381,Halcyon smyrnensis,White-throated Kingfisher,Sonegaon Lake and its surrounding area,21.0882,79.0633,28/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
381,382,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,27/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
382,383,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,27/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
383,384,Halcyon smyrnensis,White-throated Kingfisher,Back Water Lake,20.7837,79.5127,27/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
384,385,Halcyon smyrnensis,White-throated Kingfisher,"Nagpur Rural, Nagpur IN-MH 21.14099, 78.76323",21.141,78.7632,26/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
385,386,Halcyon smyrnensis,White-throated Kingfisher,"Nagpur Rural, Nagpur IN-MH 21.14099, 78.76323",21.141,78.7632,26/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
386,387,Halcyon smyrnensis,White-throated Kingfisher,KORADI,21.2604,79.0876,18/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
387,388,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake Jalgaon, Maharashtra, IN (20.978, 75.562)",20.9775,75.5623,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
388,389,Halcyon smyrnensis,White-throated Kingfisher,"Shirsoli P.B., Maharashtra, IN (20.932, 75.541)",20.9324,75.5414,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
389,390,Halcyon smyrnensis,White-throated Kingfisher,"Shirsoli P.B., Maharashtra, IN (20.932, 75.541)",20.9324,75.5414,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
390,391,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,22/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
391,392,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
392,393,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
393,394,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
394,395,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
395,396,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
396,397,Halcyon smyrnensis,White-throated Kingfisher,Tapti River--behind BTPS,21.0602,75.8353,21/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
397,398,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,13/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
398,399,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,13/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
399,400,Halcyon smyrnensis,White-throated Kingfisher,"Old Mamurabad Road, Jalgaon, Maharashtra, IN (21.017, 75.573)",21.0168,75.5725,06/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
400,401,Halcyon smyrnensis,White-throated Kingfisher,"Unnamed Road, Jalgaon, Maharashtra, IN (20.982, 75.563)",20.9818,75.5625,03/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
401,402,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
402,403,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
403,404,Halcyon smyrnensis,White-throated Kingfisher,"Raheja Vihar Circular Road, Mumbai IN-MH 19.11839, 72.89601",19.1184,72.896,07/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
