,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
436,437,Anas poecilorhyncha,Indian Spot-billed Duck,Thakabai Lake,20.3131,79.6907,25/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
437,438,Anas poecilorhyncha,Indian Spot-billed Duck,Khadakwasla Dam,18.4295,73.758,21/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
438,439,Anas poecilorhyncha,Indian Spot-billed Duck,"Sector 60 Road, Navi Mumbai IN-Maharashtra (19.0102,73.0094)",19.0102,73.0094,21/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
439,440,Anas poecilorhyncha,Indian Spot-billed Duck,"Pashan Lake, Pune",18.5318,73.7854,09/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
440,441,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake Jalgaon, Maharashtra, IN (20.978, 75.562)",20.9775,75.5623,03/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
441,442,Anas poecilorhyncha,Indian Spot-billed Duck,"Mehrun Lake Jalgaon, Maharashtra, IN (20.978, 75.562)",20.9775,75.5623,21/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
442,443,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,17/11/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
443,444,Anas poecilorhyncha,Indian Spot-billed Duck,"Bhandup Pumping Station, Mumbai",19.1411,72.961,20/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
444,445,Anas poecilorhyncha,Indian Spot-billed Duck,Seawoods--Navi Mumbai,19.0101,73.0094,21/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
445,446,Anas poecilorhyncha,Indian Spot-billed Duck,Seawoods--Navi Mumbai,19.0101,73.0094,21/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
446,447,Anas poecilorhyncha,Indian Spot-billed Duck,Seawoods--Navi Mumbai,19.0101,73.0094,21/10/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
447,448,Anas poecilorhyncha,Indian Spot-billed Duck,"Mapgaon, Maharashtra, IN (18.724, 72.903)",18.7243,72.903,11/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
448,449,Anas poecilorhyncha,Indian Spot-billed Duck,"Ambazari Lake, Nagpur",21.1292,79.0329,10/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
449,450,Anas poecilorhyncha,Indian Spot-billed Duck,"Pashan Lake, Pune",18.5318,73.7854,22/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
450,451,Anas poecilorhyncha,Indian Spot-billed Duck,"Mihan, Nagpur",21.0773,79.0461,21/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
451,452,Anas poecilorhyncha,Indian Spot-billed Duck,Kopar Wetlands- Juni Dombivli - Ganesh Ghat,19.2191,73.0704,23/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
452,453,Anas poecilorhyncha,Indian Spot-billed Duck,"Maharashtra, IN (21.084, 75.972)",21.0837,75.9719,01/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
453,454,Anas poecilorhyncha,Spot Billed Duck,Solapur,17.6599,75.9064,13/12/2019,https://pbs.twimg.com/media/EJ60FR0XUAQfVLx?format=jpg&name=900x900
454,455,Anas poecilorhyncha,Spot Billed Duck,Solapur,17.6599,75.9064,13/12/2019,https://pbs.twimg.com/media/EfMDBpJVoAALOUG?format=jpg&name=900x900
455,456,Anas poecilorhyncha,Spot Billed Duck,Solapur,17.6599,75.9064,13/12/2019,https://pbs.twimg.com/media/DewM-JTW4AEHSdO?format=jpg&name=small
456,457,Anas poecilorhyncha,Spot Billed Duck,"Chandrabhaga river, Pandharpur",17.6806,75.3155,03/02/2019,https://pbs.twimg.com/media/EbcF3rCXQAAq6bC?format=jpg&name=900x900
457,458,Anas poecilorhyncha,Spot Billed Duck,Solapur,17.6599,75.9064,13/12/2019,https://pbs.twimg.com/media/EgUGfDOU8AU6C2j?format=jpg&name=900x900
458,459,Anas poecilorhyncha,Spot Billed Duck,"Chapadgaon, Nandur Madhaneshvar Nasik",18.5522,75.1604,07/03/2019,https://pbs.twimg.com/media/ENGlEvoWsAAKY1f?format=jpg&name=900x900
459,460,Anas poecilorhyncha,Spot Billed Duck,Solapur,17.6599,75.9064,14/12/2019,https://pbs.twimg.com/media/EdLQaEKXgAAx8vj?format=jpg&name=900x900
460,461,Anas poecilorhyncha,Indian Spot-billed Duck,"Mumbai Suburban, IN-MH, IN",19.07283,72.88261,20/05/2015,https://static.inaturalist.org/photos/1877101/medium.JPG?1432112485
461,462,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, IN-MH, IN",18.51957,73.85535,28/05/2015,https://static.inaturalist.org/photos/1926044/medium.jpg?1432803446
462,463,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, IN-MH, IN",18.51957,73.85535,28/05/2015,https://static.inaturalist.org/photos/1926050/medium.jpg?1432803787
463,464,Anas poecilorhyncha,Indian Spot-billed Duck,"Thane, IN-MH, IN",19.21667,73.08333,29/05/2015,https://static.inaturalist.org/photos/1930425/medium.JPG?1432867201
464,465,Anas poecilorhyncha,Indian Spot-billed Duck,"Thane, IN-MH, IN",19.21667,73.08333,29/05/2015,https://static.inaturalist.org/photos/1930462/medium.JPG?1432867608
465,466,Anas poecilorhyncha,Indian Spot-billed Duck,Nira,18.104543,74.208669,21/07/2015,https://static.inaturalist.org/photos/2162298/medium.JPG?1437481359
466,467,Anas poecilorhyncha,Indian Spot-billed Duck,Bhandup Pumping Station -Bhandup -Mumbai City Disrict,19.207429,72.828369,01/02/2016,https://static.inaturalist.org/photos/2837161/medium.jpg?1451748663
467,468,Anas poecilorhyncha,Indian Spot-billed Duck,"Khadakwasla Dam, Maharashtra, India",18.442293600000003,73.76709140000001,30/08/2016,https://static.inaturalist.org/photos/4715488/medium.jpeg?1472538101
468,469,Anas poecilorhyncha,Indian Spot-billed Duck,"Walwan, Maharashtra 415308, India",17.36215,74.72545600000001,13/04/2018,https://static.inaturalist.org/photos/7024108/medium.jpg?1492066685
469,470,Anas poecilorhyncha,Indian Spot-billed Duck,"Paud Gaon, Mulshi Road, Pune, Maharashtra 412108, India",18.529488100000002,73.6179246,28/01/2018,https://static.inaturalist.org/photos/13169643/medium.jpeg?1517150677
470,472,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.5204303,73.85674370000001,09/12/2018,https://static.inaturalist.org/photos/24762212/medium.jpg?1536768979
471,476,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, IN-MH, IN",18.57153981,73.83025115,25/01/2019,https://static.inaturalist.org/photos/30629911/medium.jpg?1548442259
472,477,Anas poecilorhyncha,Indian Spot-billed Duck,"Nashik, Maharashtra, India",20.00794237,74.10474291,02/01/2019,https://static.inaturalist.org/photos/30877608/medium.jpeg?1549005535
473,478,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.00819,74.10576667,19/04/2019,https://static.inaturalist.org/photos/35159399/medium.jpeg?1555644628
474,479,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.008115,74.10578833,19/04/2019,https://static.inaturalist.org/photos/35159457/medium.jpeg?1555644674
475,480,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.00806667,74.10580167,23/04/2019,https://static.inaturalist.org/photos/35600158/medium.jpeg?1556058265
476,481,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.00809,74.10570167,23/04/2019,https://static.inaturalist.org/photos/35600204/medium.jpeg?1556058293
477,482,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.00808833,74.10589,23Apr-2019,https://static.inaturalist.org/photos/35604724/medium.jpeg?1556061500
478,483,Anas poecilorhyncha,Indian Spot-billed Duck,"Pimple Nilakh, Pimpri-Chinchwad, Maharashtra, India",18.579023199999998,73.7859912,05/07/2019,https://static.inaturalist.org/photos/38230918/medium.jpeg?1557226063
479,484,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.00884065,74.13229046,05/07/2019,https://static.inaturalist.org/photos/38284970/medium.jpeg?1557270022
480,485,Anas poecilorhyncha,Indian Spot-billed Duck,"Nandur Madhameshwar, Nashik, Maharashtra, India",20.00873668,74.13216690000002,05/07/2019,https://static.inaturalist.org/photos/38285382/medium.jpeg?1557270326
481,486,Anas poecilorhyncha,Indian Spot-billed Duck,"Betwade Gaon, Thane, Maharashtra 400612, India",19.195275199999998,73.0698015,26/05/2019,https://static.inaturalist.org/photos/40024593/medium.jpg?1558889117
482,487,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra, IN",19.13964182,72.95722593,24/06/2019,https://static.inaturalist.org/photos/42862057/medium.jpg?1561336313
483,488,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra 400042, India",19.1419038,72.9646254,25/08/2019,https://static.inaturalist.org/photos/46066141/medium.jpg?1564068634
484,489,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra 400042, India",19.1419038,72.9646254,08/09/2019,https://static.inaturalist.org/photos/47621616/medium.jpeg?1565359378
485,490,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra 400042, India",19.1419038,72.9646254,25/09/2019,https://static.inaturalist.org/photos/49263540/medium.jpeg?1566745312
486,491,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra 400042, India",19.1419038,72.9646254,25/09/2019,https://static.inaturalist.org/photos/49268544/medium.jpeg?1566747599
487,492,Anas poecilorhyncha,Indian Spot-billed Duck,"Kalambe Turf Thane, Maharashtra, India",16.65232879,74.21200629,02/08/2019,https://static.inaturalist.org/photos/61047173/medium.jpeg?1581141106
488,493,Anas poecilorhyncha,Indian Spot-billed Duck,kranti Flemingo point,18.263404,74.804213,16/03/2020,https://static.inaturalist.org/photos/63632976/medium.jpg?1584331490
489,494,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, IN-MH, IN",18.4880706,73.74166637,19/04/2020,https://static.inaturalist.org/photos/67584460/medium.jpeg?1587299156
490,495,Anas poecilorhyncha,Indian Spot-billed Duck,"Uran, Navi Mumbai, Maharashtra, India",18.8772346,72.92833909999999,05/01/2020,https://static.inaturalist.org/photos/70480262/medium.jpg?1588317111
491,496,Anas poecilorhyncha,Indian Spot-billed Duck,Vetal Tekdi,18.52548987,73.81538451,05/04/2020,https://static.inaturalist.org/photos/71094706/medium.jpeg?1588568230
492,497,Anas poecilorhyncha,Indian Spot-billed Duck,"Kavadipath, Pune, Mh",18.492121,74.00067299999999,05/09/2020,https://static.inaturalist.org/photos/71896448/medium.jpg?1589007144
493,498,Anas poecilorhyncha,Indian Spot-billed Duck,Pashan Lake,18.53439696,73.78529213,21/05/2020,https://static.inaturalist.org/photos/74041512/medium.jpeg?1590030946
494,499,Anas poecilorhyncha,Indian Spot-billed Duck,"Vanpuri, Pune, Maharashtra, India",18.37387469,74.07006154,06/05/2020,https://static.inaturalist.org/photos/77053570/medium.jpg?1591377582
495,500,Anas poecilorhyncha,Indian Spot-billed Duck,"Rajewadi, Maharashtra 412104, India",18.39146079,74.16687855,06/05/2020,https://static.inaturalist.org/photos/77054027/medium.jpg?1591377764
496,501,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.50595689,73.99659564,06/08/2020,https://static.inaturalist.org/photos/77634195/medium.jpg?1591628681
497,502,Anas poecilorhyncha,Indian Spot-billed Duck,"Naigaon, Maharashtra, India",21.13048112,76.06188376,27/06/2020,https://static.inaturalist.org/photos/81087235/medium.jpeg?1593219715
498,503,Anas poecilorhyncha,Indian Spot-billed Duck,"Gokhalenagar, Pune, Maharashtra, India",18.52977534,73.81753465,28/06/2020,https://static.inaturalist.org/photos/81363272/medium.jpeg?1593349901
499,504,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.34654806,74.36848639,07/07/2020,https://static.inaturalist.org/photos/83042576/medium.jpeg?1594121506
500,505,Anas poecilorhyncha,Indian Spot-billed Duck,"Adventure Plus, Bhor, Maharashtra, India",18.15822298,73.86200433,07/11/2020,https://static.inaturalist.org/photos/83732928/medium.jpg?1594466525
501,506,Anas poecilorhyncha,Indian Spot-billed Duck,"Rajewadi, Maharashtra 412104, India",18.388266899999998,74.1533563,07/12/2020,https://static.inaturalist.org/photos/84001024/medium.jpeg?1594575058
502,507,Anas poecilorhyncha,Indian Spot-billed Duck,"Solapur, Maharashtra, India",18.28272639,74.79836306,16/07/2020,https://static.inaturalist.org/photos/84646102/medium.jpeg?1594872287
503,508,Anas poecilorhyncha,Indian Spot-billed Duck,"Khadakwasla, Pune, Maharashtra, India",18.44690019,73.78524617,16/07/2020,https://static.inaturalist.org/photos/84656643/medium.jpeg?1594880770
504,509,Anas poecilorhyncha,Indian Spot-billed Duck,"Kusgaon P.m., Maharashtra, India",18.62375139,73.663815,17/07/2020,https://static.inaturalist.org/photos/84814040/medium.jpeg?1594955553
505,510,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.24477833,74.80008167,18/07/2020,https://static.inaturalist.org/photos/85018133/medium.jpeg?1595064451
506,511,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra, India",18.27561667,74.78417667,18/07/2020,https://static.inaturalist.org/photos/85048823/medium.jpeg?1595080987
507,512,Anas poecilorhyncha,Indian Spot-billed Duck,"Gorhe Bk., Maharashtra 411025, India",18.426425,73.76272833,19/07/2020,https://static.inaturalist.org/photos/85227448/medium.jpeg?1595155833
508,513,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.39187167,73.68082833,19/07/2020,https://static.inaturalist.org/photos/85227818/medium.jpeg?1595156070
509,514,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.24395667,74.79867333,19/07/2020,https://static.inaturalist.org/photos/85229107/medium.jpeg?1595156855
510,515,Anas poecilorhyncha,Indian Spot-billed Duck,"Dalaj No.1, Maharashtra, India",18.24256333,74.80809,20/07/2020,https://static.inaturalist.org/photos/85439018/medium.jpeg?1595240653
511,516,Anas poecilorhyncha,Indian Spot-billed Duck,"Girinagar, Maharashtra 411025, India",18.42614306,73.76304,22/07/2020,https://static.inaturalist.org/photos/85797093/medium.jpeg?1595414979
512,517,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,23/07/2020,https://static.inaturalist.org/photos/85968667/medium.jpeg?1595502126
513,518,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra, India",18.27892045,74.78028774,23/07/2020,https://static.inaturalist.org/photos/85968670/medium.jpeg?1595502128
514,519,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.24204139,74.79617306,24/07/2020,https://static.inaturalist.org/photos/86156953/medium.jpeg?1595598462
515,520,Anas poecilorhyncha,Indian Spot-billed Duck,"Kalewadi, Maharashtra, India",18.22106139,74.86729306,25/07/2020,https://static.inaturalist.org/photos/86312297/medium.jpeg?1595670753
516,521,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.28122639,74.75614472,25/07/2020,https://static.inaturalist.org/photos/86316297/medium.jpeg?1595673547
517,522,Anas poecilorhyncha,Indian Spot-billed Duck,"Dalaj No.1, Maharashtra, India",18.24910972,74.79860139,25/07/2020,https://static.inaturalist.org/photos/86317183/medium.jpeg?1595674047
518,523,Anas poecilorhyncha,Indian Spot-billed Duck,"Solapur, Maharashtra, India",18.27504,74.81020806,28/07/2020,https://static.inaturalist.org/photos/86896223/medium.jpeg?1595916794
519,524,Anas poecilorhyncha,Indian Spot-billed Duck,"Solapur, Maharashtra, India",18.27543639,74.80803639,28/07/2020,https://static.inaturalist.org/photos/86909437/medium.jpeg?1595929959
520,525,Anas poecilorhyncha,Indian Spot-billed Duck,"Girinagar, Maharashtra 411025, India",18.42605306,73.76334806,28/07/2020,https://static.inaturalist.org/photos/86910269/medium.jpeg?1595930626
521,526,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.28028472,74.756275,08/01/2020,https://static.inaturalist.org/photos/87569118/medium.jpeg?1596267526
522,527,Anas poecilorhyncha,Indian Spot-billed Duck,"Girinagar, Maharashtra 411025, India",18.42614,73.763085,08/01/2020,https://static.inaturalist.org/photos/87569484/medium.jpeg?1596267926
523,528,Anas poecilorhyncha,Indian Spot-billed Duck,"Pune, Maharashtra, India",18.50522306,73.99963806,08/03/2020,https://static.inaturalist.org/photos/87956677/medium.jpeg?1596429386
524,529,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/06/2020,https://static.inaturalist.org/photos/88519758/medium.jpeg?1596711124
525,530,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/06/2020,https://static.inaturalist.org/photos/88535588/medium.jpeg?1596720776
526,531,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/07/2020,https://static.inaturalist.org/photos/88675810/medium.jpeg?1596785073
527,532,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/07/2020,https://static.inaturalist.org/photos/88683011/medium.jpeg?1596792687
528,533,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/07/2020,https://static.inaturalist.org/photos/88683034/medium.jpeg?1596792713
529,534,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund - Airoli Bridge Road, Mulund East, Mumbai, Maharashtra 400081, India",19.154546,72.958065,08/07/2020,https://static.inaturalist.org/photos/88683542/medium.jpeg?1596793317
530,535,Anas poecilorhyncha,Indian Spot-billed Duck,"Solapur - Pune Hwy, Bhigwan, Maharashtra 413130, India",18.2915827,74.77408,08/08/2020,https://static.inaturalist.org/photos/88849695/medium.jpeg?1596886919
531,536,Anas poecilorhyncha,Indian Spot-billed Duck,"Solapur - Pune Hwy, Bhigwan, Maharashtra 413130, India",18.2915827,74.77408,08/08/2020,https://static.inaturalist.org/photos/88849725/medium.jpeg?1596886939
532,537,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/09/2020,https://static.inaturalist.org/photos/89049554/medium.jpeg?1596977484
533,538,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/09/2020,https://static.inaturalist.org/photos/89049577/medium.jpeg?1596977494
534,539,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/09/2020,https://static.inaturalist.org/photos/89049676/medium.jpeg?1596977530
535,540,Anas poecilorhyncha,Indian Spot-billed Duck,"Kumbhargaon, Maharashtra 413132, India",18.2789182,74.7802955,08/09/2020,https://static.inaturalist.org/photos/89049746/medium.jpeg?1596977555
536,541,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra 400042, India",19.1419055,72.96462840000001,08/11/2020,https://static.inaturalist.org/photos/89401635/medium.jpg?1597146478
537,542,Anas poecilorhyncha,Indian Spot-billed Duck,"Mulund East, Mumbai, Maharashtra, India",19.14192483,72.96462536,13/08/2020,https://static.inaturalist.org/photos/89710516/medium.jpg?1597304375
538,543,Anas poecilorhyncha,Indian Spot-billed Duck,"Lokhandwala Lake, Andheri West, Mumbai, Maharashtra 400047",19.144396899999997,72.8179441,31/08/2020,https://static.inaturalist.org/photos/92809919/medium.jpg?1598884566
539,544,Anas poecilorhyncha,Indian Spot-billed Duck,Baramati Midc,18.17943809,74.60512575,09/07/2020,https://static.inaturalist.org/photos/93926806/medium.jpeg?1599463498
